Date,Price,Open,High,Low,Vol.,Change %
2022-04-15,"40,560.0","39,936.0","40,850.0","39,781.0",233.09M,1.56%
2022-04-16,"40,382.0","40,571.0","40,691.0","40,003.0",151.31M,-0.44%
2022-04-17,"39,703.0","40,382.0","40,599.0","39,561.0",210.01M,-1.68%
2022-04-18,"40,803.0","39,700.0","41,095.0","38,577.0",484.26M,2.77%
2022-04-19,"41,503.0","40,809.0","41,746.0","40,585.0",268.28M,1.72%
2022-04-20,"41,368.0","41,499.0","42,203.0","40,915.0",382.84M,-0.33%
2022-04-21,"40,482.0","41,370.0","42,969.0","39,793.0",493.05M,-2.14%
2022-04-22,"39,709.0","40,487.0","40,792.0","39,200.0",421.30M,-1.91%
2022-04-23,"39,418.0","39,709.0","39,973.0","39,291.0",190.60M,-0.73%
2022-04-24,"39,464.0","39,434.0","39,929.0","39,033.0",283.63M,0.12%
2022-04-25,"40,427.0","39,464.0","40,599.0","38,233.0",654.60M,2.44%
2022-04-26,"38,113.0","40,443.0","40,770.0","37,708.0",681.47M,-5.72%
2022-04-27,"39,243.0","38,113.0","39,447.0","37,869.0",426.83M,2.96%
2022-04-28,"39,748.0","39,243.0","40,382.0","38,888.0",542.39M,1.29%
2022-04-29,"38,581.0","39,748.0","39,919.0","38,175.0",382.90M,-2.94%
2022-04-30,"37,650.0","38,590.0","38,776.0","37,596.0",248.22M,-2.41%
2022-05-01,"38,461.0","37,642.0","38,676.0","37,397.0",276.99M,2.15%
2022-05-02,"38,514.0","38,472.0","39,134.0","38,061.0",580.79M,0.14%
2022-05-03,"37,718.0","38,515.0","38,647.0","37,513.0",367.21M,-2.07%
2022-05-04,"39,688.0","37,717.0","40,021.0","37,660.0",691.49M,5.22%
2022-05-05,"36,544.0","39,686.0","39,833.0","36,183.0",1.04B,-7.92%
2022-05-06,"36,009.0","36,540.0","36,646.0","35,267.0",752.84M,-1.46%
2022-05-07,"35,468.0","36,003.0","36,119.0","34,773.0",288.86M,-1.50%
2022-05-08,"34,060.0","35,468.0","35,497.0","33,727.0",671.05M,-3.97%
2022-05-09,"30,095.0","34,041.0","34,227.0","30,095.0",268.09K,-11.64%
2022-05-10,"31,007.5","30,098.2","32,621.2","29,831.0",235.61K,3.03%
2022-05-11,"29,068.2","31,008.0","32,113.6","27,835.5",296.90K,-6.25%
2022-05-12,"28,976.0","29,073.4","30,136.7","26,500.5",309.48K,-0.32%
2022-05-13,"29,284.4","28,994.3","31,002.7","28,755.0",141.23K,1.06%
2022-05-14,"30,080.4","29,285.2","30,277.4","28,666.7",70.46K,2.72%
2022-05-15,"31,308.7","30,078.6","31,383.8","29,499.4",65.44K,4.08%
2022-05-16,"29,849.0","31,308.3","31,312.4","29,135.8",100.25K,-4.66%
2022-05-17,"30,437.5","29,856.7","30,720.1","29,484.5",79.63K,1.97%
2022-05-18,"28,683.7","30,437.5","30,687.9","28,648.1",92.03K,-5.76%
2022-05-19,"30,305.9","28,700.4","30,525.1","28,682.1",101.38K,5.66%
2022-05-20,"29,178.6","30,305.9","30,735.1","28,738.5",98.78K,-3.72%
2022-05-21,"29,434.6","29,188.7","29,623.2","28,953.9",32.27K,0.88%
2022-05-22,"30,286.6","29,433.0","30,462.0","29,260.1",50.60K,2.89%
2022-05-23,"29,093.3","30,287.3","30,644.8","28,913.6",92.10K,-3.94%
2022-05-24,"29,648.7","29,091.6","29,810.8","28,706.1",79.42K,1.91%
2022-05-25,"29,540.6","29,648.7","30,202.3","29,353.5",78.85K,-0.36%
2022-05-26,"29,203.5","29,537.9","29,868.9","28,077.9",126.71K,-1.14%
2022-05-27,"28,601.2","29,194.0","29,377.1","28,282.2",116.41K,-2.06%
2022-05-28,"29,027.1","28,620.1","29,194.4","28,537.2",43.87K,1.49%
2022-05-29,"29,465.2","29,027.1","29,556.5","28,838.7",36.87K,1.51%
2022-05-30,"31,723.3","29,465.2","32,185.6","29,307.2",129.56K,7.66%
2022-05-31,"31,793.4","31,730.2","32,377.5","31,221.2",86.60K,0.22%
2022-06-01,"29,798.5","31,793.1","31,969.9","29,396.6",135.09K,-6.27%
2022-06-02,"30,455.5","29,798.6","30,638.5","29,604.4",81.40K,2.20%
2022-06-03,"29,700.9","30,455.7","30,674.8","29,330.8",72.13K,-2.48%
2022-06-04,"29,864.3","29,700.9","29,963.8","29,489.5",33.51K,0.55%
2022-06-05,"29,913.0","29,865.1","30,166.9","29,539.0",30.33K,0.16%
2022-06-06,"31,367.6","29,911.2","31,753.4","29,888.6",94.01K,4.86%
2022-06-07,"31,128.8","31,370.3","31,556.6","29,235.0",140.32K,-0.76%
2022-06-08,"30,201.6","31,127.2","31,312.1","29,874.8",87.96K,-2.98%
2022-06-09,"30,097.8","30,202.1","30,691.4","29,953.8",61.72K,-0.34%
2022-06-10,"29,083.3","30,097.4","30,325.6","28,884.9",104.26K,-3.37%
2022-06-11,"28,403.4","29,083.3","29,426.6","28,161.8",82.92K,-2.34%
2022-06-12,"26,606.3","28,404.0","28,534.8","26,606.3",120.02K,-6.33%
2022-06-13,"22,448.0","26,606.3","26,857.6","22,006.3",379.26K,-15.63%
2022-06-14,"22,157.3","22,449.1","23,200.3","20,860.9",251.01K,-1.29%
2022-06-15,"22,577.9","22,137.5","22,754.4","20,125.8",280.41K,1.90%
2022-06-16,"20,386.6","22,577.9","22,942.1","20,231.1",144.00K,-9.71%
2022-06-17,"20,444.6","20,391.3","21,315.4","20,244.1",136.27K,0.28%
2022-06-18,"18,986.5","20,446.4","20,744.7","17,630.5",267.25K,-7.13%
2022-06-19,"20,577.2","18,983.4","20,763.5","17,983.7",169.39K,8.38%
2022-06-20,"20,572.3","20,576.9","20,996.8","19,658.8",140.60K,-0.02%
2022-06-21,"20,720.4","20,571.6","21,689.3","20,371.7",136.32K,0.72%
2022-06-22,"19,965.8","20,720.2","20,864.3","19,780.2",125.94K,-3.64%
2022-06-23,"21,100.7","19,967.3","21,189.8","19,907.5",110.70K,5.68%
2022-06-24,"21,226.9","21,100.9","21,488.7","20,743.9",104.56K,0.60%
2022-06-25,"21,489.9","21,226.9","21,553.4","20,917.5",66.63K,1.24%
2022-06-26,"21,043.5","21,489.9","21,837.4","20,989.7",67.21K,-2.08%
2022-06-27,"20,730.2","21,037.7","21,497.5","20,568.0",84.69K,-1.49%
2022-06-28,"20,278.0","20,727.9","21,200.2","20,210.5",83.83K,-2.18%
2022-06-29,"20,111.3","20,278.0","20,415.8","19,880.7",98.97K,-0.82%
2022-06-30,"19,926.6","20,111.3","20,155.1","18,682.7",127.73K,-0.92%
2022-07-01,"19,262.9","19,926.6","20,785.6","18,980.1",150.18K,-3.33%
2022-07-02,"19,243.2","19,275.4","19,425.4","19,006.4",58.57K,-0.10%
2022-07-03,"19,309.9","19,243.4","19,626.4","18,794.4",65.27K,0.35%
2022-07-04,"20,215.8","19,310.6","20,303.8","19,052.5",92.79K,4.69%
2022-07-05,"20,200.6","20,215.8","20,706.9","19,315.4",122.43K,-0.08%
2022-07-06,"20,561.1","20,180.4","20,654.9","19,785.3",105.24K,1.78%
2022-07-07,"21,637.8","20,557.9","21,817.8","20,282.7",115.81K,5.24%
2022-07-08,"21,611.2","21,637.1","22,482.1","21,207.0",439.90K,-0.12%
2022-07-09,"21,587.5","21,610.4","21,944.1","21,338.4",190.11K,-0.11%
2022-07-10,"20,847.4","21,587.4","21,599.2","20,689.7",204.68K,-3.43%
2022-07-11,"19,963.2","20,847.2","20,855.0","19,897.0",160.20K,-4.24%
2022-07-12,"19,330.9","19,963.2","20,051.7","19,279.6",167.91K,-3.17%
2022-07-13,"20,250.0","19,331.6","20,250.8","18,942.2",249.38K,4.75%
2022-07-14,"20,586.0","20,250.0","20,862.2","19,664.9",205.28K,1.66%
2022-07-15,"20,825.1","20,586.1","21,178.1","20,393.4",164.67K,1.16%
2022-07-16,"21,209.9","20,825.2","21,561.3","20,484.4",136.89K,1.85%
2022-07-17,"20,785.6","21,209.8","21,654.4","20,755.2",132.81K,-2.00%
2022-07-18,"22,525.8","20,785.6","22,714.9","20,770.6",279.72K,8.37%
2022-07-19,"23,410.2","22,529.3","23,757.3","21,581.8",308.91K,3.93%
2022-07-20,"23,215.2","23,412.0","24,258.0","22,944.4",281.31K,-0.83%
2022-07-21,"23,153.0","23,219.9","23,403.8","22,360.2",217.08K,-0.27%
2022-07-22,"22,675.2","23,150.0","23,741.4","22,524.2",197.54K,-2.06%
2022-07-23,"22,460.4","22,683.6","22,991.0","21,971.7",137.42K,-0.95%
2022-07-24,"22,582.1","22,449.8","22,987.9","22,281.3",126.66K,0.54%
2022-07-25,"21,301.9","22,582.3","22,653.3","21,275.4",206.93K,-5.67%
2022-07-26,"21,248.7","21,301.6","21,322.3","20,737.3",201.57K,-0.25%
2022-07-27,"22,958.3","21,248.0","23,027.8","21,047.5",242.66K,8.05%
2022-07-28,"23,850.0","22,957.7","24,190.5","22,611.6",268.32K,3.88%
2022-07-29,"23,774.3","23,850.2","24,340.0","23,451.4",221.66K,-0.32%
2022-07-30,"23,634.2","23,774.2","24,605.3","23,521.8",168.72K,-0.59%
2022-07-31,"23,303.4","23,634.2","24,179.3","23,236.2",138.84K,-1.40%
2022-08-01,"23,271.2","23,303.4","23,484.4","22,863.8",162.33K,-0.14%
2022-08-02,"22,988.6","23,271.1","23,423.3","22,670.8",177.30K,-1.21%
2022-08-03,"22,820.8","22,988.7","23,623.7","22,698.6",174.66K,-0.73%
2022-08-04,"22,612.1","22,822.2","23,214.5","22,438.7",181.19K,-0.91%
2022-08-05,"23,308.2","22,613.3","23,447.6","22,593.5",208.90K,3.08%
2022-08-06,"22,944.2","23,308.2","23,344.4","22,923.6",94.44K,-1.56%
2022-08-07,"23,175.3","22,944.2","23,387.7","22,852.3",99.36K,1.01%
2022-08-08,"23,816.3","23,175.3","24,234.1","23,160.6",197.94K,2.77%
2022-08-09,"23,146.7","23,818.1","23,912.0","22,886.5",169.62K,-2.81%
2022-08-10,"23,962.9","23,150.3","24,209.9","22,714.7",243.61K,3.53%
2022-08-11,"23,935.3","23,963.3","24,873.5","23,864.0",285.36K,-0.12%
2022-08-12,"24,398.7","23,935.3","24,440.8","23,616.4",194.96K,1.94%
2022-08-13,"24,442.5","24,398.9","24,882.9","24,318.7",170.59K,0.18%
2022-08-14,"24,302.8","24,442.1","24,997.3","24,172.2",177.25K,-0.57%
2022-08-15,"24,101.7","24,303.3","25,205.7","23,784.5",279.28K,-0.83%
2022-08-16,"23,856.8","24,102.6","24,240.8","23,693.8",201.70K,-1.02%
2022-08-17,"23,338.0","23,855.8","24,423.5","23,191.6",239.53K,-2.17%
2022-08-18,"23,203.6","23,337.7","23,578.0","23,131.3",160.97K,-0.58%
2022-08-19,"20,831.3","23,201.6","23,202.3","20,807.8",339.47K,-10.22%
2022-08-20,"21,138.9","20,830.7","21,357.4","20,784.8",206.94K,1.48%
2022-08-21,"21,517.2","21,138.9","21,692.4","21,077.4",177.52K,1.79%
2022-08-22,"21,416.3","21,516.8","21,517.4","20,912.1",251.83K,-0.47%
2022-08-23,"21,517.2","21,416.5","21,661.0","20,919.6",228.65K,0.47%
2022-08-24,"21,365.2","21,516.2","21,832.3","21,171.1",202.40K,-0.71%
2022-08-25,"21,565.4","21,365.4","21,801.2","21,324.8",190.15K,0.94%
2022-08-26,"20,249.9","21,564.2","21,815.3","20,122.4",322.16K,-6.10%
2022-08-27,"20,033.9","20,249.9","20,343.6","19,849.8",187.34K,-1.07%
2022-08-28,"19,550.2","20,034.2","20,150.8","19,542.9",159.60K,-2.41%
2022-08-29,"20,295.8","19,551.3","20,394.5","19,551.2",248.04K,3.81%
2022-08-30,"19,792.6","20,295.6","20,558.2","19,559.7",308.41K,-2.48%
2022-08-31,"20,043.9","19,793.4","20,469.1","19,793.4",318.17K,1.27%
2022-09-01,"20,126.1","20,049.9","20,202.7","19,584.4",275.08K,0.41%
2022-09-02,"19,952.7","20,131.6","20,428.2","19,764.7",272.22K,-0.86%
2022-09-03,"19,831.4","19,952.8","20,043.8","19,660.7",157.85K,-0.61%
2022-09-04,"19,999.9","19,832.2","20,017.8","19,594.7",158.27K,0.85%
2022-09-05,"19,793.1","19,999.9","20,042.9","19,650.7",238.71K,-1.03%
2022-09-06,"18,786.4","19,793.4","20,169.3","18,723.3",402.43K,-5.09%
2022-09-07,"19,281.5","18,786.3","19,445.9","18,548.4",319.10K,2.64%
2022-09-08,"19,317.4","19,281.5","19,444.7","19,034.5",291.43K,0.19%
2022-09-09,"21,365.2","19,318.8","21,545.7","19,294.1",480.37K,10.60%
2022-09-10,"21,650.4","21,363.8","21,790.6","21,139.9",331.12K,1.33%
2022-09-11,"21,834.9","21,650.4","21,836.4","21,363.0",297.12K,0.85%
2022-09-12,"22,395.3","21,836.6","22,465.4","21,581.6",431.98K,2.57%
2022-09-13,"20,175.5","22,395.3","22,702.5","19,909.6",485.32K,-9.91%
2022-09-14,"20,222.5","20,175.5","20,503.7","19,654.2",374.22K,0.23%
2022-09-15,"19,701.7","20,222.3","20,321.4","19,532.3",358.42K,-2.58%
2022-09-16,"19,802.4","19,701.9","19,883.0","19,352.9",315.59K,0.51%
2022-09-17,"20,113.5","19,802.8","20,178.6","19,761.0",204.58K,1.57%
2022-09-18,"19,418.8","20,113.9","20,113.9","19,347.7",273.11K,-3.45%
2022-09-19,"19,538.9","19,417.4","19,666.6","18,277.8",423.43K,0.62%
2022-09-20,"18,872.4","19,538.9","19,626.3","18,742.6",361.18K,-3.41%
2022-09-21,"18,489.0","18,875.1","19,758.4","18,191.8",446.85K,-2.03%
2022-09-22,"19,404.0","18,488.1","19,490.9","18,371.0",448.63K,4.95%
2022-09-23,"19,293.5","19,404.1","19,477.3","18,554.8",431.15K,-0.57%
2022-09-24,"18,925.2","19,288.4","19,310.6","18,812.0",258.50K,-1.91%
2022-09-25,"18,803.2","18,925.1","19,125.1","18,659.6",209.71K,-0.64%
2022-09-26,"19,225.7","18,803.1","19,304.8","18,695.2",516.03K,2.25%
2022-09-27,"19,081.0","19,228.8","20,361.2","18,850.4",660.12K,-0.75%
2022-09-28,"19,411.0","19,083.4","19,757.8","18,505.3",581.19K,1.73%
2022-09-29,"19,593.0","19,420.2","19,631.5","18,877.9",449.57K,0.94%
2022-09-30,"19,423.0","19,593.4","20,174.9","19,208.9",490.29K,-0.87%
2022-10-01,"19,311.9","19,422.9","19,480.3","19,172.6",173.91K,-0.57%
2022-10-02,"19,052.2","19,311.9","19,389.9","18,937.3",222.82K,-1.34%
2022-10-03,"19,628.3","19,057.6","19,676.0","19,001.3",333.03K,3.02%
2022-10-04,"20,340.2","19,629.7","20,436.1","19,506.4",368.17K,3.63%
2022-10-05,"20,157.5","20,340.5","20,353.8","19,761.7",352.76K,-0.90%
2022-10-06,"19,956.7","20,157.5","20,436.7","19,873.7",370.60K,-1.00%
2022-10-07,"19,531.3","19,962.4","20,051.4","19,352.1",263.50K,-2.13%
2022-10-08,"19,415.0","19,530.2","19,612.2","19,274.7",113.50K,-0.60%
2022-10-09,"19,441.0","19,416.3","19,552.1","19,329.6",127.53K,0.13%
2022-10-10,"19,134.6","19,441.7","19,520.7","19,057.0",243.77K,-1.58%
2022-10-11,"19,059.1","19,134.3","19,261.3","18,868.7",288.57K,-0.39%
2022-10-12,"19,154.8","19,058.5","19,212.6","19,010.6",242.18K,0.50%
2022-10-13,"19,379.8","19,154.6","19,494.4","18,207.9",455.13K,1.17%
2022-10-14,"19,181.8","19,379.8","19,933.9","19,098.6",400.45K,-1.02%
2022-10-15,"19,068.7","19,181.7","19,218.7","19,000.8",123.66K,-0.59%
2022-10-16,"19,261.9","19,068.8","19,411.9","19,066.0",140.95K,1.01%
2022-10-17,"19,548.2","19,262.2","19,663.5","19,163.6",248.40K,1.49%
2022-10-18,"19,328.2","19,548.4","19,692.9","19,102.8",290.07K,-1.13%
2022-10-19,"19,123.9","19,328.2","19,358.6","19,101.2",209.28K,-1.06%
2022-10-20,"19,042.9","19,125.1","19,334.5","18,935.6",253.20K,-0.42%
2022-10-21,"19,162.6","19,042.9","19,245.5","18,703.3",294.66K,0.63%
2022-10-22,"19,204.8","19,162.6","19,249.9","19,116.1",118.24K,0.22%
2022-10-23,"19,571.2","19,204.8","19,680.9","19,092.5",180.63K,1.91%
2022-10-24,"19,331.5","19,571.2","19,588.6","19,177.2",286.94K,-1.22%
2022-10-25,"20,082.7","19,331.8","20,406.9","19,249.0",371.54K,3.89%
2022-10-26,"20,769.5","20,086.8","20,981.5","20,062.9",427.99K,3.42%
2022-10-27,"20,292.9","20,769.5","20,867.9","20,231.6",365.49K,-2.29%
2022-10-28,"20,594.4","20,293.0","20,744.0","20,058.2",318.90K,1.49%
2022-10-29,"20,809.8","20,594.2","21,038.1","20,561.9",276.54K,1.05%
2022-10-30,"20,626.3","20,809.4","20,922.3","20,522.5",207.63K,-0.88%
2022-10-31,"20,496.3","20,626.0","20,822.4","20,260.0",327.47K,-0.63%
2022-11-01,"20,483.5","20,496.1","20,676.6","20,348.1",302.72K,-0.06%
2022-11-02,"20,154.4","20,482.9","20,778.3","20,065.8",420.23K,-1.61%
2022-11-03,"20,206.4","20,154.0","20,384.5","20,066.6",347.23K,0.26%
2022-11-04,"21,145.9","20,206.4","21,281.9","20,184.6",499.50K,4.65%
2022-11-05,"21,301.6","21,145.7","21,464.7","21,084.1",261.23K,0.74%
2022-11-06,"20,916.3","21,298.7","21,360.4","20,901.0",242.26K,-1.81%
2022-11-07,"20,589.0","20,916.3","21,055.4","20,410.5",414.24K,-1.56%
2022-11-08,"18,527.4","20,589.0","20,667.5","17,260.0",865.10K,-10.01%
2022-11-09,"15,886.9","18,538.9","18,583.8","15,603.3",869.57K,-14.25%
2022-11-10,"17,589.1","15,887.0","18,138.2","15,799.3",720.74K,10.71%
2022-11-11,"17,049.9","17,589.1","17,679.4","16,435.5",466.35K,-3.07%
2022-11-12,"16,795.2","17,049.9","17,100.8","16,633.9",192.91K,-1.49%
2022-11-13,"16,324.5","16,803.9","16,946.5","16,274.9",210.80K,-2.80%
2022-11-14,"16,613.7","16,325.0","17,158.4","15,834.0",442.46K,1.77%
2022-11-15,"16,895.1","16,615.0","17,112.0","16,543.9",337.15K,1.69%
2022-11-16,"16,540.5","16,895.4","16,993.4","16,408.2",295.73K,-2.10%
2022-11-17,"16,691.2","16,540.5","16,739.7","16,425.8",257.00K,0.91%
2022-11-18,"16,638.3","16,715.4","16,846.3","16,553.0",241.96K,-0.32%
2022-11-19,"16,699.2","16,652.2","16,814.9","16,608.9",114.89K,0.37%
2022-11-20,"16,286.7","16,699.3","16,749.3","16,209.2",172.83K,-2.47%
2022-11-21,"15,776.2","16,278.6","16,287.9","15,504.2",372.15K,-3.13%
2022-11-22,"16,212.9","15,776.6","16,274.6","15,620.4",287.21K,2.77%
2022-11-23,"16,623.9","16,216.9","16,677.6","16,162.3",305.08K,2.53%
2022-11-24,"16,601.2","16,604.9","16,785.6","16,472.0",229.59K,-0.14%
2022-11-25,"16,512.3","16,600.6","16,611.8","16,360.9",204.07K,-0.54%
2022-11-26,"16,456.5","16,512.3","16,686.3","16,387.9",194.94K,-0.34%
2022-11-27,"16,425.6","16,456.4","16,595.4","16,414.6",173.25K,-0.19%
2022-11-28,"16,211.7","16,426.1","16,481.4","16,013.5",284.84K,-1.30%
2022-11-29,"16,440.4","16,211.9","16,531.4","16,100.1",271.58K,1.41%
2022-11-30,"17,163.9","16,440.8","17,215.5","16,433.2",348.22K,4.40%
2022-12-01,"16,972.0","17,163.4","17,244.7","16,868.9",266.14K,-1.12%
2022-12-02,"17,093.6","16,972.2","17,096.2","16,799.9",227.01K,0.72%
2022-12-03,"16,884.5","17,093.4","17,132.6","16,862.1",169.29K,-1.22%
2022-12-04,"17,112.6","16,884.8","17,198.1","16,881.6",197.12K,1.35%
2022-12-05,"16,966.5","17,106.9","17,395.2","16,886.9",268.72K,-0.85%
2022-12-06,"17,089.3","16,966.3","17,101.1","16,914.9",246.19K,0.72%
2022-12-07,"16,835.2","17,089.4","17,126.7","16,715.3",244.36K,-1.49%
2022-12-08,"17,225.7","16,835.2","17,294.2","16,765.8",261.64K,2.32%
2022-12-09,"17,125.7","17,225.6","17,288.6","17,082.1",260.84K,-0.58%
2022-12-10,"17,127.2","17,125.7","17,220.5","17,105.7",148.81K,0.01%
2022-12-11,"17,093.3","17,127.0","17,262.9","17,080.6",167.20K,-0.20%
2022-12-12,"17,210.4","17,093.2","17,232.5","16,878.5",249.39K,0.68%
2022-12-13,"17,778.6","17,210.9","17,951.6","17,094.5",328.71K,3.30%
2022-12-14,"17,796.4","17,778.6","18,351.8","17,682.1",318.98K,0.10%
2022-12-15,"17,356.1","17,796.4","17,846.1","17,298.2",263.44K,-2.47%
2022-12-16,"16,629.6","17,356.7","17,518.5","16,542.4",303.56K,-4.19%
2022-12-17,"16,777.1","16,629.0","16,794.4","16,587.0",164.49K,0.89%
2022-12-18,"16,741.1","16,777.0","16,825.7","16,666.5",124.29K,-0.21%
2022-12-19,"16,441.3","16,741.1","16,809.5","16,331.2",207.93K,-1.79%
2022-12-20,"16,902.8","16,441.3","17,031.3","16,400.7",284.57K,2.81%
2022-12-21,"16,831.8","16,902.7","16,919.4","16,735.0",174.34K,-0.42%
2022-12-22,"16,820.6","16,831.8","16,862.2","16,566.1",198.28K,-0.07%
2022-12-23,"16,779.1","16,820.5","16,910.7","16,768.0",184.12K,-0.25%
2022-12-24,"16,837.2","16,778.6","16,855.8","16,777.8",110.12K,0.35%
2022-12-25,"16,831.8","16,835.7","16,852.9","16,733.0",132.89K,-0.03%
2022-12-26,"16,918.1","16,831.8","16,936.1","16,799.4",133.36K,0.51%
2022-12-27,"16,706.1","16,918.2","16,964.0","16,610.1",192.18K,-1.25%
2022-12-28,"16,546.2","16,705.9","16,781.1","16,474.2",217.96K,-0.96%
2022-12-29,"16,636.4","16,546.2","16,659.1","16,496.6",181.47K,0.55%
2022-12-30,"16,607.2","16,636.4","16,644.4","16,360.0",192.76K,-0.18%
2022-12-31,"16,537.4","16,607.2","16,635.9","16,487.3",130.44K,-0.42%
2023-01-01,"16,618.4","16,537.5","16,621.9","16,499.7",107.84K,0.49%
2023-01-02,"16,674.3","16,618.4","16,766.9","16,551.0",136.03K,0.34%
2023-01-03,"16,674.2","16,673.1","16,773.2","16,607.2",178.73K,0.00%
2023-01-04,"16,852.1","16,674.2","16,976.5","16,656.5",247.39K,1.07%
2023-01-05,"16,829.8","16,852.2","16,877.9","16,772.3",178.96K,-0.13%
2023-01-06,"16,950.9","16,829.8","17,012.3","16,707.6",233.47K,0.72%
2023-01-07,"16,943.6","16,950.9","16,979.6","16,909.7",110.48K,-0.04%
2023-01-08,"17,119.0","16,943.6","17,119.0","16,913.8",144.84K,1.04%
2023-01-09,"17,180.1","17,119.0","17,390.8","17,107.1",301.24K,0.36%
2023-01-10,"17,439.1","17,180.1","17,491.0","17,151.7",247.14K,1.51%
2023-01-11,"17,942.3","17,440.5","17,989.8","17,323.9",291.53K,2.89%
2023-01-12,"18,851.3","17,941.0","19,055.3","17,915.5",522.01K,5.07%
2023-01-13,"19,927.0","18,850.8","19,981.6","18,723.8",426.67K,5.71%
2023-01-14,"20,958.2","19,926.9","21,185.6","19,898.6",458.21K,5.17%
2023-01-15,"20,879.8","20,956.0","21,032.2","20,585.7",205.80K,-0.37%
2023-01-16,"21,184.2","20,880.1","21,416.8","20,698.9",337.46K,1.46%
2023-01-17,"21,137.1","21,184.4","21,506.4","20,926.2",310.04K,-0.22%
2023-01-18,"20,670.6","21,137.1","21,584.1","20,448.3",388.67K,-2.21%
2023-01-19,"21,081.2","20,670.6","21,169.4","20,669.7",275.76K,1.99%
2023-01-20,"22,677.2","21,074.9","22,718.5","20,879.3",373.74K,7.57%
2023-01-21,"22,775.7","22,677.5","23,304.5","22,461.1",382.69K,0.43%
2023-01-22,"22,707.8","22,775.7","23,068.7","22,323.0",280.64K,-0.30%
2023-01-23,"22,915.5","22,709.0","23,161.8","22,527.9",327.85K,0.91%
2023-01-24,"22,632.5","22,916.3","23,156.1","22,517.1",334.17K,-1.23%
2023-01-25,"23,055.1","22,632.5","23,779.0","22,366.3",388.18K,1.87%
2023-01-26,"23,016.0","23,055.2","23,259.5","22,869.0",320.97K,-0.17%
2023-01-27,"23,074.6","23,016.0","23,480.3","22,602.9",310.36K,0.25%
2023-01-28,"23,027.9","23,074.6","23,182.3","22,889.8",156.96K,-0.20%
2023-01-29,"23,753.1","23,023.5","23,952.9","22,973.3",320.86K,3.15%
2023-01-30,"22,832.2","23,746.0","23,794.0","22,560.0",339.62K,-3.88%
2023-01-31,"23,125.1","22,832.2","23,262.9","22,724.9",289.38K,1.28%
2023-02-01,"23,725.6","23,124.7","23,784.5","22,809.6",333.18K,2.60%
2023-02-02,"23,427.6","23,726.2","24,207.2","23,398.1",382.86K,-1.26%
2023-02-03,"23,431.2","23,429.1","23,694.1","23,233.8",349.36K,0.02%
2023-02-04,"23,323.8","23,431.2","23,571.8","23,269.8",170.27K,-0.46%
2023-02-05,"22,936.0","23,326.9","23,423.4","22,766.5",217.26K,-1.66%
2023-02-06,"22,761.8","22,936.0","23,130.6","22,633.7",278.58K,-0.76%
2023-02-07,"23,251.7","22,761.8","23,338.8","22,748.2",318.98K,2.15%
2023-02-08,"22,964.6","23,251.7","23,425.1","22,691.7",289.12K,-1.23%
2023-02-09,"21,792.5","22,964.6","23,003.6","21,744.6",425.44K,-5.10%
2023-02-10,"21,635.0","21,792.5","21,933.6","21,491.7",352.79K,-0.72%
2023-02-11,"21,859.8","21,627.4","21,902.9","21,605.3",182.07K,1.04%
2023-02-12,"21,786.8","21,859.9","22,080.7","21,653.1",211.65K,-0.33%
2023-02-13,"21,772.6","21,782.7","21,887.5","21,418.7",312.04K,-0.07%
2023-02-14,"22,198.5","21,776.9","22,308.6","21,556.2",378.39K,1.96%
2023-02-15,"24,327.9","22,198.5","24,330.9","22,050.8",401.53K,9.59%
2023-02-16,"23,539.6","24,328.1","25,233.8","23,525.9",484.50K,-3.24%
2023-02-17,"24,573.5","23,538.2","24,984.7","23,373.0",523.85K,4.39%
2023-02-18,"24,631.4","24,573.5","24,838.9","24,457.0",223.77K,0.24%
2023-02-19,"24,302.9","24,631.3","25,175.2","24,273.7",312.64K,-1.33%
2023-02-20,"24,839.5","24,302.8","25,085.4","23,868.6",363.02K,2.21%
2023-02-21,"24,450.7","24,839.5","25,236.8","24,160.8",395.97K,-1.57%
2023-02-22,"24,186.6","24,450.7","24,474.3","23,593.4",400.24K,-1.08%
2023-02-23,"23,936.3","24,186.6","24,590.4","23,637.9",417.46K,-1.03%
2023-02-24,"23,191.5","23,936.4","24,123.4","22,970.3",367.99K,-3.11%
2023-02-25,"23,166.1","23,191.3","23,215.3","22,777.4",198.35K,-0.11%
2023-02-26,"23,558.7","23,166.1","23,671.8","23,066.0",209.12K,1.69%
2023-02-27,"23,494.1","23,558.7","23,876.2","23,166.8",297.65K,-0.27%
2023-02-28,"23,130.5","23,494.0","23,595.0","23,033.8",275.10K,-1.55%
2023-03-01,"23,642.2","23,130.6","23,914.1","23,025.3",328.77K,2.21%
2023-03-02,"23,465.4","23,642.2","23,780.5","23,208.7",249.26K,-0.75%
2023-03-03,"22,354.4","23,465.6","23,473.4","22,051.9",344.63K,-4.73%
2023-03-04,"22,347.1","22,354.7","22,403.7","22,167.4",123.93K,-0.03%
2023-03-05,"22,428.3","22,347.1","22,636.7","22,213.5",160.57K,0.36%
2023-03-06,"22,410.0","22,428.2","22,595.4","22,320.1",215.31K,-0.08%
2023-03-07,"22,197.8","22,410.1","22,535.1","21,968.6",304.75K,-0.95%
2023-03-08,"21,710.8","22,197.8","22,274.3","21,661.3",316.51K,-2.19%
